Datetime,BNB-USD,BTC-USD,ETH-USD
2024-06-23 20:00:00+00:00,581.5969848632812,63707.6875,3433.34423828125
2024-06-23 21:00:00+00:00,582.1642456054688,63764.7734375,3430.3720703125
2024-06-23 22:00:00+00:00,579.11474609375,63618.94921875,3421.9697265625
2024-06-23 23:00:00+00:00,577.190673828125,63208.92578125,3418.294921875
2024-06-24 00:00:00+00:00,579.4851684570312,63009.3984375,3420.300537109375
2024-06-24 01:00:00+00:00,578.8052368164062,63292.52734375,3421.61328125
2024-06-24 02:00:00+00:00,572.8961791992188,62876.859375,3404.17138671875
2024-06-24 03:00:00+00:00,575.9212646484375,62835.38671875,3401.7763671875
2024-06-24 04:00:00+00:00,574.539794921875,62810.21484375,3407.09033203125
2024-06-24 05:00:00+00:00,565.224365234375,62274.69140625,3366.728759765625
2024-06-24 06:00:00+00:00,568.3229370117188,62355.3046875,3372.2763671875
2024-06-24 07:00:00+00:00,570.4713134765625,62427.1796875,3368.9482421875
2024-06-24 08:00:00+00:00,572.5323486328125,62619.828125,3376.028564453125
2024-06-24 09:00:00+00:00,567.043701171875,61354.390625,3309.75927734375
2024-06-24 10:00:00+00:00,570.7681274414062,61192.5234375,3319.38623046875
2024-06-24 11:00:00+00:00,570.0083618164062,61265.19921875,3318.611328125
2024-06-24 12:00:00+00:00,564.5927734375,61143.25,3314.4091796875
2024-06-24 13:00:00+00:00,567.20703125,61525.79296875,3323.119873046875
2024-06-24 14:00:00+00:00,566.8619995117188,61305.82421875,3311.5859375
2024-06-24 15:00:00+00:00,562.0205688476562,60699.25,3269.86572265625
2024-06-24 16:00:00+00:00,557.8279418945312,60090.58984375,3262.0361328125
2024-06-24 17:00:00+00:00,559.2601928710938,60185.12890625,3290.40087890625
2024-06-24 18:00:00+00:00,561.5269775390625,60335.7265625,3297.580810546875
2024-06-24 19:00:00+00:00,558.6000366210938,59198.53515625,3287.686279296875
2024-06-24 20:00:00+00:00,557.9893798828125,59497.39453125,3307.98388671875
2024-06-24 21:00:00+00:00,563.6690673828125,60009.55859375,3342.569580078125
2024-06-24 22:00:00+00:00,564.3355712890625,60026.8515625,3332.58203125
2024-06-24 23:00:00+00:00,567.572021484375,60318.1796875,3351.709228515625
2024-06-25 00:00:00+00:00,568.2860107421875,60402.5859375,3346.4892578125
2024-06-25 01:00:00+00:00,571.135009765625,60441.03125,3344.594482421875
2024-06-25 02:00:00+00:00,573.8261108398438,60635.8359375,3348.32861328125
2024-06-25 03:00:00+00:00,574.0189819335938,61272.23828125,3371.764892578125
2024-06-25 04:00:00+00:00,574.8026123046875,61337.76953125,3390.524658203125
2024-06-25 05:00:00+00:00,572.60888671875,61029.98828125,3375.1435546875
2024-06-25 06:00:00+00:00,572.4325561523438,61106.8203125,3368.40576171875
2024-06-25 07:00:00+00:00,571.4193725585938,60626.96875,3358.320068359375
2024-06-25 08:00:00+00:00,568.7885131835938,60813.2109375,3351.250732421875
2024-06-25 09:00:00+00:00,572.6265869140625,61423.296875,3380.054443359375
2024-06-25 10:00:00+00:00,571.7688598632812,61322.65234375,3377.223388671875
2024-06-25 11:00:00+00:00,571.6229858398438,61190.671875,3376.388671875
2024-06-25 12:00:00+00:00,571.1766967773438,60993.6640625,3363.731201171875
2024-06-25 13:00:00+00:00,572.4512329101562,61143.96484375,3363.46875
2024-06-25 14:00:00+00:00,577.8348388671875,61756.4453125,3402.985107421875
2024-06-25 15:00:00+00:00,577.5987548828125,61841.7421875,3420.20849609375
2024-06-25 16:00:00+00:00,573.9970703125,61375.54296875,3382.210205078125
2024-06-25 17:00:00+00:00,574.8634643554688,61436.94921875,3388.330322265625
2024-06-25 18:00:00+00:00,578.308837890625,62157.3671875,3417.393310546875
2024-06-25 19:00:00+00:00,578.0108642578125,62134.64453125,3419.184814453125
2024-06-25 20:00:00+00:00,577.513427734375,61890.6328125,3411.2490234375
2024-06-25 21:00:00+00:00,577.4671630859375,61888.55078125,3400.9306640625
2024-06-25 22:00:00+00:00,576.74609375,61901.33984375,3400.58154296875
2024-06-25 23:00:00+00:00,578.1134033203125,61808.59375,3395.130859375
2024-06-26 00:00:00+00:00,576.3547973632812,61757.73828125,3388.321044921875
2024-06-26 01:00:00+00:00,582.8818359375,62073.4765625,3415.70068359375
2024-06-26 02:00:00+00:00,582.238525390625,62030.765625,3405.469482421875
2024-06-26 03:00:00+00:00,580.3563232421875,61917.77734375,3393.683349609375
2024-06-26 04:00:00+00:00,578.8186645507812,61710.859375,3388.625732421875
2024-06-26 05:00:00+00:00,577.288330078125,61609.17578125,3389.54248046875
2024-06-26 06:00:00+00:00,576.3197021484375,61574.20703125,3388.69287109375
2024-06-26 07:00:00+00:00,578.30322265625,61697.0078125,3400.400146484375
2024-06-26 08:00:00+00:00,575.6240234375,61478.2578125,3385.93994140625
2024-06-26 09:00:00+00:00,575.2753295898438,61358.5,3378.702392578125
2024-06-26 10:00:00+00:00,573.631591796875,61258.65234375,3372.49560546875
2024-06-26 11:00:00+00:00,573.6785278320312,61409.796875,3379.67822265625
2024-06-26 12:00:00+00:00,572.2135620117188,61449.4296875,3372.61328125
2024-06-26 13:00:00+00:00,575.2875366210938,61784.55078125,3389.376220703125
2024-06-26 14:00:00+00:00,574.5932006835938,61760.04296875,3379.070556640625
2024-06-26 15:00:00+00:00,572.1481323242188,61409.796875,3359.62744140625
2024-06-26 16:00:00+00:00,571.2709350585938,61231.62109375,3351.60546875
2024-06-26 17:00:00+00:00,570.520751953125,61182.875,3360.057861328125
2024-06-26 18:00:00+00:00,570.3992919921875,60922.94921875,3363.957763671875
2024-06-26 19:00:00+00:00,574.2319946289062,61048.73828125,3405.8271484375
2024-06-26 20:00:00+00:00,574.66064453125,60950.3671875,3388.46142578125
2024-06-26 21:00:00+00:00,573.8993530273438,60987.28125,3386.8955078125
2024-06-26 22:00:00+00:00,572.130859375,60881.34375,3378.25634765625
2024-06-26 23:00:00+00:00,572.2767944335938,60778.06640625,3369.343505859375
2024-06-27 00:00:00+00:00,572.4033813476562,60939.24609375,3370.156982421875
2024-06-27 01:00:00+00:00,573.30126953125,61043.8984375,3378.82275390625
2024-06-27 02:00:00+00:00,573.860107421875,60974.33984375,3383.521728515625
2024-06-27 03:00:00+00:00,573.8480834960938,60984.3828125,3380.184814453125
2024-06-27 04:00:00+00:00,573.5344848632812,61072.95703125,3382.130859375
2024-06-27 05:00:00+00:00,569.1536254882812,60783.53515625,3366.738037109375
2024-06-27 06:00:00+00:00,568.312255859375,60716.58203125,3371.297119140625
2024-06-27 07:00:00+00:00,569.208251953125,60756.3359375,3372.471923828125
2024-06-27 08:00:00+00:00,569.9909057617188,60760.453125,3373.68505859375
2024-06-27 09:00:00+00:00,573.7996215820312,61249.08203125,3397.67431640625
2024-06-27 10:00:00+00:00,572.1141357421875,61067.46875,3393.3505859375
2024-06-27 11:00:00+00:00,572.682373046875,61153.7265625,3403.8544921875
2024-06-27 12:00:00+00:00,573.5029296875,61265.69921875,3429.197998046875
2024-06-27 13:00:00+00:00,576.0380249023438,61844.52734375,3453.77685546875
2024-06-27 14:00:00+00:00,579.246826171875,61680.80859375,3443.95654296875
2024-06-27 15:00:00+00:00,578.8085327148438,61536.6875,3445.527587890625
2024-06-27 16:00:00+00:00,578.4329223632812,61673.41015625,3448.083251953125
2024-06-27 17:00:00+00:00,580.1607055664062,61795.03515625,3458.89306640625
2024-06-27 18:00:00+00:00,580.5732421875,61746.46484375,3448.07080078125
2024-06-27 19:00:00+00:00,579.1578979492188,61440.515625,3447.107421875
2024-06-27 20:00:00+00:00,579.0240478515625,61426.96484375,3442.21875
2024-06-27 21:00:00+00:00,579.2935180664062,61441.8828125,3442.4873046875
2024-06-27 22:00:00+00:00,579.7417602539062,61567.87890625,3447.00048828125
2024-06-27 23:00:00+00:00,580.7814331054688,61602.12890625,3444.7041015625
2024-06-28 00:00:00+00:00,578.7461547851562,61470.9375,3435.72265625
2024-06-28 01:00:00+00:00,583.8269653320312,62014.03125,3482.847412109375
2024-06-28 02:00:00+00:00,582.0625,61665.02734375,3449.26904296875
2024-06-28 03:00:00+00:00,582.7832641601562,61775.4609375,3456.964599609375
2024-06-28 04:00:00+00:00,581.04736328125,61657.1875,3452.6669921875
2024-06-28 05:00:00+00:00,578.9837646484375,61533.72265625,3445.349365234375
2024-06-28 06:00:00+00:00,578.37548828125,61504.3359375,3450.381103515625
2024-06-28 07:00:00+00:00,575.9205322265625,61283.98828125,3429.190673828125
2024-06-28 08:00:00+00:00,575.3020629882812,61380.3515625,3433.90478515625
2024-06-28 09:00:00+00:00,576.45458984375,61470.9296875,3437.00439453125
2024-06-28 10:00:00+00:00,576.8409423828125,61485.37890625,3443.2392578125
2024-06-28 11:00:00+00:00,577.7833862304688,61571.7578125,3447.9111328125
2024-06-28 12:00:00+00:00,574.6561279296875,61326.0859375,3437.111083984375
2024-06-28 13:00:00+00:00,573.9373779296875,61227.58203125,3440.28076171875
2024-06-28 14:00:00+00:00,571.0025634765625,60843.7265625,3407.524658203125
2024-06-28 15:00:00+00:00,572.34033203125,61025.53125,3411.763916015625
2024-06-28 16:00:00+00:00,571.4371337890625,60740.7578125,3389.50341796875
2024-06-28 17:00:00+00:00,569.9072875976562,60696.10546875,3380.55419921875
2024-06-28 18:00:00+00:00,570.6514282226562,60741.21484375,3378.691162109375
2024-06-28 19:00:00+00:00,569.9286499023438,60111.64453125,3373.292724609375
2024-06-28 20:00:00+00:00,569.0775756835938,60132.859375,3382.95947265625
2024-06-28 21:00:00+00:00,566.989013671875,60250.7265625,3377.02294921875
2024-06-28 22:00:00+00:00,566.1339721679688,60244.2109375,3367.8759765625
2024-06-28 23:00:00+00:00,566.6544189453125,60317.63671875,3373.4931640625
2024-06-29 00:00:00+00:00,568.1309814453125,60633.7734375,3382.335693359375
2024-06-29 01:00:00+00:00,570.1998291015625,60817.953125,3390.097900390625
2024-06-29 02:00:00+00:00,569.6441650390625,60632.953125,3383.512939453125
2024-06-29 03:00:00+00:00,568.73291015625,60646.46875,3379.876220703125
2024-06-29 04:00:00+00:00,567.8521728515625,60675.96875,3383.580078125
2024-06-29 05:00:00+00:00,567.9893798828125,60683.19140625,3380.555419921875
2024-06-29 06:00:00+00:00,568.339599609375,60744.515625,3382.7177734375
2024-06-29 07:00:00+00:00,569.8984375,60946.76171875,3394.489990234375
2024-06-29 08:00:00+00:00,570.053466796875,60870.27734375,3385.7431640625
2024-06-29 09:00:00+00:00,571.3775634765625,60875.98828125,3388.20947265625
2024-06-29 10:00:00+00:00,571.972900390625,60888.47265625,3391.5888671875
2024-06-29 11:00:00+00:00,572.7991333007812,61027.3359375,3396.975830078125
2024-06-29 12:00:00+00:00,571.5924072265625,60943.33984375,3387.28857421875
2024-06-29 13:00:00+00:00,572.0587768554688,61016.359375,3389.2529296875
2024-06-29 14:00:00+00:00,570.5042114257812,60924.1875,3383.04833984375
2024-06-29 15:00:00+00:00,571.383056640625,60995.93359375,3388.853271484375
2024-06-29 16:00:00+00:00,570.5887451171875,60885.6640625,3380.761474609375
2024-06-29 17:00:00+00:00,571.1195068359375,60941.81640625,3384.281005859375
2024-06-29 18:00:00+00:00,570.7642822265625,60952.3984375,3385.217529296875
2024-06-29 19:00:00+00:00,570.8878784179688,60953.375,3381.339599609375
2024-06-29 20:00:00+00:00,570.4395751953125,60934.91796875,3377.906494140625
2024-06-29 21:00:00+00:00,569.784912109375,60937.33203125,3381.8896484375
2024-06-29 22:00:00+00:00,568.4005126953125,60860.78125,3370.079345703125
2024-06-29 23:00:00+00:00,569.0255126953125,60880.32421875,3371.931884765625
2024-06-30 00:00:00+00:00,570.8594360351562,60932.33984375,3380.638427734375
2024-06-30 01:00:00+00:00,568.9478759765625,60855.41796875,3368.83154296875
2024-06-30 02:00:00+00:00,568.8294677734375,60723.46484375,3355.6943359375
2024-06-30 03:00:00+00:00,568.6432495117188,60796.54296875,3365.116943359375
2024-06-30 04:00:00+00:00,568.2708740234375,60673.82421875,3358.74658203125
2024-06-30 05:00:00+00:00,569.0901489257812,60677.9296875,3360.564697265625
2024-06-30 06:00:00+00:00,572.0597534179688,60897.421875,3369.902099609375
2024-06-30 07:00:00+00:00,574.9479370117188,61401.0078125,3386.91552734375
2024-06-30 08:00:00+00:00,575.6062622070312,61393.89453125,3386.80322265625
2024-06-30 09:00:00+00:00,574.3860473632812,61399.5390625,3383.285888671875
2024-06-30 10:00:00+00:00,573.8372802734375,61388.8359375,3380.529052734375
2024-06-30 11:00:00+00:00,574.2271728515625,61428.90625,3382.726806640625
2024-06-30 12:00:00+00:00,574.0739135742188,61378.390625,3379.992431640625
2024-06-30 13:00:00+00:00,576.0582275390625,61599.30078125,3389.757080078125
2024-06-30 14:00:00+00:00,575.2120361328125,61491.30859375,3387.7998046875
2024-06-30 15:00:00+00:00,576.429443359375,61620.03125,3393.38916015625
2024-06-30 16:00:00+00:00,576.0042724609375,61521.4296875,3387.6806640625
2024-06-30 17:00:00+00:00,576.10546875,61605.16015625,3407.0400390625
2024-06-30 18:00:00+00:00,578.3776245117188,61940.56640625,3421.314453125
2024-06-30 19:00:00+00:00,578.201904296875,61932.1640625,3422.233154296875
2024-06-30 20:00:00+00:00,577.9338989257812,61907.80078125,3418.05029296875
2024-06-30 21:00:00+00:00,577.356201171875,61839.5703125,3411.37353515625
2024-06-30 22:00:00+00:00,583.4161987304688,62799.94140625,3444.418212890625
2024-06-30 23:00:00+00:00,581.813232421875,62701.2890625,3434.974609375
2024-07-01 00:00:00+00:00,581.1325073242188,62820.1484375,3435.624267578125
2024-07-01 01:00:00+00:00,586.45654296875,63531.328125,3512.061767578125
2024-07-01 02:00:00+00:00,584.6195068359375,63355.0078125,3495.595703125
2024-07-01 03:00:00+00:00,584.932861328125,63351.4296875,3495.5048828125
2024-07-01 04:00:00+00:00,585.205810546875,63209.234375,3482.748779296875
2024-07-01 05:00:00+00:00,585.3121337890625,63361.24609375,3484.78466796875
2024-07-01 06:00:00+00:00,584.0119018554688,63339.90234375,3485.022216796875
2024-07-01 07:00:00+00:00,584.2020874023438,63222.171875,3486.296142578125
2024-07-01 08:00:00+00:00,582.8630981445312,62877.71484375,3480.419921875
2024-07-01 09:00:00+00:00,581.5062255859375,62843.3203125,3475.96875
2024-07-01 10:00:00+00:00,579.1177368164062,62804.49609375,3467.056396484375
2024-07-01 11:00:00+00:00,576.8731079101562,62579.6171875,3455.507080078125
